STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FINANCING_SCHEME,Financing scheme,FINANCING_SCHEME_REV,Revenues of financing schemes,FUNCTION,Health function,MODE_PROVISION,Mode of provision,PROVIDER,Health care provider,FACTOR_PROVISION,Factor of provision,ASSET_TYPE,Asset type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,CURRENCY,Currency,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF32,Cost-sharing with third-party payers,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.12,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,EST,Estonia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.374,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ROU,Romania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF22,NPISH financing schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.002,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.116,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.362,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HUN,Hungary,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.814,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.76,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HRV,Croatia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.672,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,POL,Poland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HB,Home-based,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.02,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.073,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,EST,Estonia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP9,Rest of the world,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.059,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.315,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHE,Switzerland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.802,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.089,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP12,Mental health hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.474,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP34,Ambulatory,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.396,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.841,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP9,Rest of the world,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.022,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,DAY,Day,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.004,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GRC,Greece,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP3,Providers of ambulatory healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.235,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,JPN,Japan,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.9,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP82,All other industries as secondary providers of healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.042,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HRV,Croatia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.234,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP13,Specialised hospitals (other than mental health hospitals),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.056,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,PRT,Portugal,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF21,Voluntary health insurance schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.12,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUT,Austria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.043,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP3,Providers of ambulatory healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.321,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP3,Providers of ambulatory healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.273,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_U,Unknown,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.023,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP2,Residential long-term care facilities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.023,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GRC,Greece,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,3.234,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FIN,Finland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP3,Providers of ambulatory healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.46,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HUN,Hungary,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.119,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GRC,Greece,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.696,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BEL,Belgium,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.895,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CYP,Cyprus,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.338,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,COL,Colombia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF122,Compulsory private insurance schemes,_Z,Not application,HC1,Curative care,HB,Home-based,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,DAY,Day,HP29,Other residential long-term care facilities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ROU,Romania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP21,Long-term nursing care facilities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,POL,Poland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF3,Household out-of-pocket payments,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.004,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,DAY,Day,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.21,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4.838,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.027,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,KOR,Korea,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP9,Rest of the world,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.012,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,SVK,Slovak Republic,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.606,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,SWE,Sweden,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.618,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.881,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,KOR,Korea,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP8,Rest of the economy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.006,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BRA,Brazil,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF21,Voluntary health insurance schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.719,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ISR,Israel,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.218,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP9,Rest of the world,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.02,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4.081,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF3,Household out-of-pocket payments,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.7,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FIN,Finland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.006,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.277,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,JPN,Japan,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.811,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF32,Cost-sharing with third-party payers,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.046,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF32,Cost-sharing with third-party payers,_Z,Not application,HC1,Curative care,HB,Home-based,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.016,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP8,Rest of the economy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.004,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CYP,Cyprus,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.147,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF32,Cost-sharing with third-party payers,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.18,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ROU,Romania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.148,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,SVN,Slovenia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.891,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP9,Rest of the world,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.012,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP13,Specialised hospitals (other than mental health hospitals),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.253,,,,,,,,,,,,0,Units,1,One
